"city","floor","listing_id","listing_title","listing_url","neighborhood","num_bathrooms","num_rooms","price_dh","price_per_m2","property_type","scraped_at","standing","state","surface_m2","transaction_type"
"meknes","2","8241532","Appartement de 179 m2 à vendre, Meknès","https://www.mubawab.ma/fr/a/8241532/appartement-de-179-m2-%C3%A0-vendre-mekn%C3%A8s","centre","3","9","1700000","9497.21","appartement","2026-03-28T21:10:44.147Z","","etat_bon_/_habitable","179","vente"
"meknes",,"8241573","Bel appartement à vendre à Hamria. 
8 grandes pièces. 
Porte blindée, sécurité","https://www.mubawab.ma/fr/a/8241573/bel-appartement-%C3%A0-vendre-%C3%A0-hamria-8-grandes-pi%C3%A8ces-porte-blind%C3%A9e-s%C3%A9curit%C3%A9","hamria","2","8","860000","7478.26","appartement","2026-03-28T21:10:44.252Z","","etat_bon_/_habitable","115","vente"
"meknes","4","8241388","Appartement hamria meknes","https://www.mubawab.ma/fr/a/8241388/appartement-hamria-meknes","hamria","2","5","1000000","7692.31","appartement","2026-03-28T21:10:46.754Z","","etat_bon_/_habitable","130","unknown"
"meknes","20","8238901","Appartement de 114 m² de 2 façades ensoleillé","https://www.mubawab.ma/fr/a/8238901/appartement-de-114-m%C2%B2-de-2-fa%C3%A7ades-ensoleill%C3%A9","al bassatine","2","5","550000","4741.38","appartement","2026-03-28T21:10:51.458Z","","a_renover","116","unknown"
"meknes","1","8239487","Appartement à vendre centre ville","https://www.mubawab.ma/fr/a/8239487/appartement-%C3%A0-vendre-centre-ville","hamria","1","3","455000","6500","appartement","2026-03-28T21:10:51.652Z","","etat_bon_/_habitable","70","vente"
"meknes","3","8238429","Appartement à vendre","https://www.mubawab.ma/fr/a/8238429/appartement-%C3%A0-vendre","el manar","1","4","320000","5333.33","appartement","2026-03-28T21:10:51.660Z","","etat_bon_/_habitable","60","vente"
"meknes","2","8235630","Superbe appartement à vendre à Sidi bouzekri. Surface de 65 m². Sécurisé 24/24","https://www.mubawab.ma/fr/a/8235630/superbe-appartement-%C3%A0-vendre-%C3%A0-sidi-bouzekri-surface-de-65-m%C2%B2-s%C3%A9curis%C3%A9-24-24","sidi bouzekri","1","2","28000000","430769.23","appartement","2026-03-28T21:10:54.011Z","","etat_bon_/_habitable","65","vente"
"casablanca",,"8236182","Appartement à vendre à Ain Diab Extension. Superficie 127 m². Ascenseur et terrasse","https://www.mubawab.ma/fr/pa/8236182/appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-superficie-127-m%C2%B2-ascenseur-et-terrasse","ain diab extension","3","3","1800000","14173.23","appartement","2026-03-28T21:10:58.245Z","","en_cours_de_construction","127","vente"
"casablanca",,"8230742","Bel appartement à vendre à Ain Diab Extension. Superficie 110 m². Terrasse et jardin","https://www.mubawab.ma/fr/pa/8230742/bel-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-superficie-110-m%C2%B2-terrasse-et-jardin","ain diab extension","2","3","1800000","16363.64","appartement","2026-03-28T21:11:01.960Z","haut_standing","en_cours_de_construction","110","vente"
"casablanca","1","8106013","Studio premium avec terrasse","https://www.mubawab.ma/fr/a/8106013/studio-premium-avec-terrasse","ferme bretonne (hay arraha)","2","2","1280000","22857.14","appartement","2026-03-28T21:11:04.861Z","","etat_bon_/_habitable","56","unknown"
"casablanca","3","7857210","Appartement premium à saisir","https://www.mubawab.ma/fr/a/7857210/appartement-premium-%C3%A0-saisir","palmier","2","2","1900000","19791.67","appartement","2026-03-28T21:11:04.957Z","","projet_neuf","96","unknown"
"casablanca","3","8150422","Studio premium à saisir","https://www.mubawab.ma/fr/a/8150422/studio-premium-%C3%A0-saisir","casablanca finance city","1",,"1420000","24482.76","appartement","2026-03-28T21:11:39.240Z","","etat_bon_/_habitable","58","unknown"
"casablanca",,"8236484","Exclusivite bel appartement vue mer","https://www.mubawab.ma/fr/a/8236484/exclusivite-bel-appartement-vue-mer","ain diab","3","4","3230000","21533.33","appartement","2026-03-28T21:11:39.243Z","","etat_bon_/_habitable","150","unknown"
"casablanca",,"8288942","Studio à vendre Mers Sultan d'une superficie 45m²","https://www.mubawab.ma/fr/pa/8288942/studio-%C3%A0-vendre-mers-sultan-d-une-superficie-45m%C2%B2","alsace lorraine","1","2","840000","18666.67","appartement","2026-03-28T21:12:13.194Z","haut_standing","en_cours_de_construction","45","vente"
"casablanca",,"8299924","Appartement à vendre à Sidi Moumen","https://www.mubawab.ma/fr/pa/8299924/appartement-%C3%A0-vendre-%C3%A0-sidi-moumen","sidi moumen","1","4","860000","8775.51","appartement","2026-03-28T21:12:19.359Z","moyen_standing","en_cours_de_construction","98","vente"
"casablanca",,"8299847","Beau F3 à vendre à Riviera. 70m²","https://www.mubawab.ma/fr/pa/8299847/beau-f3-%C3%A0-vendre-%C3%A0-riviera-70m%C2%B2","riviera","1","3","1469000","20985.71","appartement","2026-03-28T21:12:21.670Z","haut_standing","en_cours_de_construction","70","vente"
"casablanca",,"8216870","Vente d'un bel appartement à Roches Noires. 2 pièces confortables. Ascenseur et garage","https://www.mubawab.ma/fr/pa/8216870/vente-d-un-bel-appartement-%C3%A0-roches-noires-2-pi%C3%A8ces-confortables-ascenseur-et-garage","roches noires",,"2","770000","15714.29","appartement","2026-03-28T21:12:23.186Z","haut_standing","finalise","49","vente"
"casablanca",,"8320106","Appartement à l'achat à Casablanca Finance City.
Surface de 56 m².
Système de parabole et salon marocain","https://www.mubawab.ma/fr/a/8320106/appartement-%C3%A0-l-achat-%C3%A0-casablanca-finance-city-surface-de-56-m%C2%B2-syst%C3%A8me-de-parabole-et-salon-marocain","casablanca finance city","1",,"1280000","22857.14","appartement","2026-03-28T21:12:58.679Z","","projet_neuf","56","unknown"
"casablanca","2","8226710","Studio de 39 à vendre à ain sebaa","https://www.mubawab.ma/fr/a/8226710/studio-de-39-%C3%A0-vendre-%C3%A0-ain-sebaa","ain sebaa","1","2","468000","11700","appartement","2026-03-28T21:13:10.785Z","","etat_bon_/_habitable","40","vente"
"casablanca","1","8156543","Studios à vendre à gauthier investissement","https://www.mubawab.ma/fr/a/8156543/studios-%C3%A0-vendre-%C3%A0-gauthier-investissement","gauthier","1","3","1150000","27380.95","appartement","2026-03-28T21:13:17.848Z","","projet_neuf","42","vente"
"casablanca","6","8307538","A vendre 3 Chambres avec terrasse etg elevéRacine","https://www.mubawab.ma/fr/a/8307538/a-vendre-3-chambres-avec-terrasse-etg-elev%C3%A9racine","racine","2","8","3300000","18857.14","appartement","2026-03-28T21:13:20.856Z","","etat_bon_/_habitable","175","vente"
"casablanca","3","8307575","À vendre 3 chambres avec grandes terrasses gauthie","https://www.mubawab.ma/fr/a/8307575/%C3%A0-vendre-3-chambres-avec-grandes-terrasses-gauthie","gauthier","3","9","3300000","15348.84","appartement","2026-03-28T21:13:30.890Z","","jamais_habite_/_renove","215","vente"
"casablanca","9","8147923","À vendre 4 chambres à rénover complètement 
9eme avec vue","https://www.mubawab.ma/fr/a/8147923/%C3%A0-vendre-4-chambres-%C3%A0-r%C3%A9nover-compl%C3%A8tement-9eme-avec-vue","maarif extension","4","13","3000000","13333.33","appartement","2026-03-28T21:13:56.563Z","","a_renover","225","vente"
"casablanca",,"8233976","En Vente Appartements 2 chambres à partir de 2,25 MDH et et 3 chambres à partir de 3,15 MDhs – Résidence haut standing avec espaces verts au cœur de Casablanca","https://www.mubawab.ma/fr/a/8233976/en-vente-appartements-2-chambres-%C3%A0-partir-de-2-25-mdh-et-et-3-chambres-%C3%A0-partir-de-3-15-mdhs-%E2%80%93-r%C3%A9sidence-haut-standing-avec-espaces-verts-au-c%C5%93ur-de-casablanca","bourgogne est","3","7","2180000","25348.84","appartement","2026-03-28T21:14:07.879Z","","etat_bon_/_habitable","86","vente"
"casablanca","1","8306254","Vente d'un bel appartement à Bourgogne Ouest.
Superficie 100 m².
Cheminée et service de conciergerie","https://www.mubawab.ma/fr/a/8306254/vente-d-un-bel-appartement-%C3%A0-bourgogne-ouest-superficie-100-m%C2%B2-chemin%C3%A9e-et-service-de-conciergerie","bourgogne ouest","1","2","1000000","10000","appartement","2026-03-28T21:14:08.970Z","","etat_bon_/_habitable","100","vente"
"casablanca","1","8314677","Vend Charme Rénové de l’Art Déco 175 M²","https://www.mubawab.ma/fr/a/8314677/vend-charme-r%C3%A9nov%C3%A9-de-l%E2%80%99art-d%C3%A9co-175-m%C2%B2","centre ville","2","3","2400000","13714.29","appartement","2026-03-28T21:14:38.847Z","","jamais_habite_/_renove","175","unknown"
"casablanca","3","8274870","Bourgogne top appart 2 ch balcons petit prix 93 m²","https://www.mubawab.ma/fr/a/8274870/bourgogne-top-appart-2-ch-balcons-petit-prix-93-m%C2%B2","bourgogne ouest","1","3","1180000","13409.09","appartement","2026-03-28T21:14:42.040Z","","etat_bon_/_habitable","88","unknown"
"casablanca","3","8259532","Coquet 159 m² 3CH angle sans vis a vis TRES BON PRIX","https://www.mubawab.ma/fr/a/8259532/coquet-159-m%C2%B2-3ch-angle-sans-vis-a-vis-tres-bon-prix","les princesses","1","5","1900000","11949.69","appartement","2026-03-28T21:14:51.295Z","","a_renover","159","unknown"
"marrakech",,"8153308","Vente d'un bel appartement à Guéliz. 2 belles chambres","https://www.mubawab.ma/fr/pa/8153308/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-2-belles-chambres","samlalia","1","3","1260000","18000","appartement","2026-03-28T21:15:03.042Z","haut_standing","en_cours_de_construction","70","vente"
"marrakech",,"8022547","Prestigieux appartement F3 Double façade","https://www.mubawab.ma/fr/pa/8022547/prestigieux-appartement-f3-double-fa%C3%A7ade","gueliz","2","3","1036000","13631.58","appartement","2026-03-28T21:15:05.050Z","haut_standing","en_cours_de_construction","76","unknown"
"marrakech",,"8059937","Vend appartement à Guéliz. Surface de 47 m²","https://www.mubawab.ma/fr/pa/8059937/vend-appartement-%C3%A0-gu%C3%A9liz-surface-de-47-m%C2%B2","gueliz","1","2","1128000","24000","appartement","2026-03-28T21:15:14.451Z","haut_standing","en_cours_de_construction","47","unknown"
"marrakech",,"8058868","Vente d'un bel appartement à Guéliz. 2 chambres","https://www.mubawab.ma/fr/pa/8058868/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-2-chambres","gueliz","2","3","1295000","17500","appartement","2026-03-28T21:15:14.840Z","","en_cours_de_construction","74","vente"
"marrakech",,"8244691","Studio à vendre à Guéliz. Surface de 32 m²","https://www.mubawab.ma/fr/pa/8244691/studio-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-surface-de-32-m%C2%B2","gueliz","1",,"960000","30000","appartement","2026-03-28T21:15:14.847Z","haut_standing","en_cours_de_construction","32","vente"
"marrakech",,"8304911","Appartement à l'achat à Mhamid. 4 chambres agréables","https://www.mubawab.ma/fr/pa/8304911/appartement-%C3%A0-l-achat-%C3%A0-mhamid-4-chambres-agr%C3%A9ables","mhamid","2","5","599800","9371.88","appartement","2026-03-28T21:15:15.639Z","moyen_standing","en_cours_de_construction","64","unknown"
"marrakech","1","8276955","Vend appartement à Hay Targa 3 chambres","https://www.mubawab.ma/fr/pa/8276955/vend-appartement-%C3%A0-hay-targa-3-chambres","hay targa","3","3","1692000","18000","appartement","2026-03-28T21:15:22.951Z","haut_standing","en_cours_de_construction","94","unknown"
"marrakech","2","8173237","Petit Riad de charme avec vue sur l'ATLAS","https://www.mubawab.ma/fr/a/8173237/petit-riad-de-charme-avec-vue-sur-l-atlas","sidi mansour","1","4","2000000","29850.75","appartement","2026-03-28T21:15:23.862Z","","etat_bon_/_habitable","67","unknown"
"marrakech",,"7915640","Appartement à l'achat à Guéliz. Superficie 64 m²","https://www.mubawab.ma/fr/pa/7915640/appartement-%C3%A0-l-achat-%C3%A0-gu%C3%A9liz-superficie-64-m%C2%B2","gueliz","1","2","1650000","25781.25","appartement","2026-03-28T21:15:23.941Z","haut_standing","en_cours_de_construction","64","unknown"
"marrakech","3","8295966","A vendre Penthouse à Agdal de trois pièces","https://www.mubawab.ma/fr/a/8295966/a-vendre-penthouse-%C3%A0-agdal-de-trois-pi%C3%A8ces","agdal","2","3","3180000","15071.09","appartement","2026-03-28T21:15:27.474Z","","etat_bon_/_habitable","211","vente"
"marrakech",,"8317137","Très bel appartement Rez de jardin à vendre","https://www.mubawab.ma/fr/a/8317137/tr%C3%A8s-bel-appartement-rez-de-jardin-%C3%A0-vendre","agdal","2","4","2800000","28571.43","appartement","2026-03-28T21:15:30.040Z","","etat_bon_/_habitable","98","vente"
"marrakech","3","8304389","Duplex 222m² avec terrasses circuit de la palmerai","https://www.mubawab.ma/fr/a/8304389/duplex-222m%C2%B2-avec-terrasses-circuit-de-la-palmerai","ennakhil (palmeraie)","2","5","2900000","13063.06","appartement","2026-03-28T21:15:33.254Z","","etat_bon_/_habitable","222","unknown"
"marrakech","3","7754684","Des appartements neufs à vendre au quartier Guéliz bureau de vente","https://www.mubawab.ma/fr/a/7754684/des-appartements-neufs-%C3%A0-vendre-au-quartier-gu%C3%A9liz-bureau-de-vente","gueliz","1","2",,,"appartement","2026-03-28T21:15:33.384Z","","etat_bon_/_habitable","53","vente"
"marrakech","4","8147030","Vente d'un bel appartement à carré eden Guéliz.
Superficie 150 m².
Concierge et climatisation","https://www.mubawab.ma/fr/a/8147030/vente-d-un-bel-appartement-%C3%A0-carr%C3%A9-eden-gu%C3%A9liz-superficie-150-m%C2%B2-concierge-et-climatisation","gueliz","3","3","3200000","21333.33","appartement","2026-03-28T21:15:36.286Z","","etat_bon_/_habitable","150","vente"
"agadir",,"8207071","Appartement en vente à Hay Houda. 2 belles chambres","https://www.mubawab.ma/fr/pa/8207071/appartement-en-vente-%C3%A0-hay-houda-2-belles-chambres","hay houda","2","2","860000","12285.71","appartement","2026-03-28T21:15:39.943Z","haut_standing","en_cours_de_construction","70","vente"
"marrakech","2","8315634","Appartement avec piscine à Semlalia","https://www.mubawab.ma/fr/a/8315634/appartement-avec-piscine-%C3%A0-semlalia","samlalia","1","3","1300000","16250","appartement","2026-03-28T21:15:40.057Z","","etat_bon_/_habitable","80","unknown"
"marrakech","1","8257480","Appartement à vendre – Targa, Résidence Les Palmiers de Targa","https://www.mubawab.ma/fr/a/8257480/appartement-%C3%A0-vendre-%E2%80%93-targa-r%C3%A9sidence-les-palmiers-de-targa","les portes de marrakech","2","3","1200000","16000","appartement","2026-03-28T21:15:42.841Z","","etat_bon_/_habitable","75","vente"
"agadir",,"8305134","Superbe appartement à vendre à Abattoirs. Surface de 74 m²","https://www.mubawab.ma/fr/pa/8305134/superbe-appartement-%C3%A0-vendre-%C3%A0-abattoirs-surface-de-74-m%C2%B2","abattoirs","2","2","1047200","14151.35","appartement","2026-03-28T21:15:45.752Z","haut_standing","en_cours_de_construction","74","vente"
"agadir",,"8207073","Duplex à l'achat à Hay Houda. Superficie 77 m²","https://www.mubawab.ma/fr/pa/8207073/duplex-%C3%A0-l-achat-%C3%A0-hay-houda-superficie-77-m%C2%B2","hay houda","2","3","1200000","15584.42","appartement","2026-03-28T21:15:48.468Z","haut_standing","en_cours_de_construction","77","unknown"
"marrakech","2","8317692","Appartement moderne à vendre – Quartier Camp Elghoul / Victor Hugo","https://www.mubawab.ma/fr/a/8317692/appartement-moderne-%C3%A0-vendre-%E2%80%93-quartier-camp-elghoul-victor-hugo","samlalia","1","3","1550000","20394.74","appartement","2026-03-28T21:15:50.959Z","","etat_bon_/_habitable","76","vente"
"marrakech",,"8132276","Duplex de Standing à Vendre, 115 m², Targa","https://www.mubawab.ma/fr/a/8132276/duplex-de-standing-%C3%A0-vendre-115-m%C2%B2-targa","hay targa","2","3","1050000","9130.43","appartement","2026-03-28T21:15:53.559Z","","etat_bon_/_habitable","115","vente"
"agadir",,"8266035","Appartement hay mohamedi 116 m²","https://www.mubawab.ma/fr/a/8266035/appartement-hay-mohamedi-116-m%C2%B2","hay mohammadi","1","5","1276000","11000","appartement","2026-03-28T21:15:56.066Z","","a_renover","116","unknown"
"marrakech",,"8269380","Projet neuf au centre de marrakech","https://www.mubawab.ma/fr/a/8269380/projet-neuf-au-centre-de-marrakech","samlalia","2","4","900000","13846.15","appartement","2026-03-28T21:15:58.563Z","","etat_bon_/_habitable","65","unknown"
"agadir",,"8265395","Appartement Hassan II","https://www.mubawab.ma/fr/a/8265395/appartement-hassan-ii","secteur touristique","1","4","1550000","13839.29","appartement","2026-03-28T21:16:01.254Z","","etat_bon_/_habitable","112","unknown"
"marrakech","1","8315784","Superbe appartement à vendre à Hivernage. 
1 Pièce. Ascenseur et terrasse","https://www.mubawab.ma/fr/a/8315784/superbe-appartement-%C3%A0-vendre-%C3%A0-hivernage-1-pi%C3%A8ce-ascenseur-et-terrasse","hivernage","1",,"1200000","24000","appartement","2026-03-28T21:16:04.150Z","","projet_neuf","50","vente"
"agadir","1","8309306","Appartement meublé 1 chambre, Av Hassan 2","https://www.mubawab.ma/fr/a/8309306/appartement-meubl%C3%A9-1-chambre-av-hassan-2","secteur touristique","1","2","1050000","19090.91","appartement","2026-03-28T21:16:05.406Z","","etat_bon_/_habitable","55","unknown"
"marrakech",,"8181699","Appartement de 58 m² en vente","https://www.mubawab.ma/fr/pa/8181699/appartement-de-58-m%C2%B2-en-vente","izdihar","2","2","812000","14000","appartement","2026-03-28T21:16:07.862Z","haut_standing","en_cours_de_construction","58","vente"
"agadir",,"8308702","Vente d'un bel appartement à Hay Salam. 2 grandes pièces. Antenne parabolique et sécurité","https://www.mubawab.ma/fr/a/8308702/vente-d-un-bel-appartement-%C3%A0-hay-salam-2-grandes-pi%C3%A8ces-antenne-parabolique-et-s%C3%A9curit%C3%A9","hay salam","2","2","540000","9642.86","appartement","2026-03-28T21:16:10.365Z","","projet_neuf","56","vente"
"agadir","2","8108556","Apparemment à vendre Agadir","https://www.mubawab.ma/fr/a/8108556/apparemment-%C3%A0-vendre-agadir","hay massira","1","4",,,"appartement","2026-03-28T21:16:12.240Z","","etat_bon_/_habitable","148","vente"
"marrakech",,"8154985","Vente d'un bel appartement à Ain mezouar Gueliz. 1 chambre","https://www.mubawab.ma/fr/pa/8154985/vente-d-un-bel-appartement-%C3%A0-ain-mezouar-gueliz-1-chambre","gueliz","1","2","676000","13000","appartement","2026-03-28T21:16:14.379Z","haut_standing","en_cours_de_construction","52","vente"
